workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,scale_value
6,Condition 1,0.0-7.0-0.10,,6,0,0,94,4392,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,385490,34,html-multi-slider-response,,2
6,Condition 1,0.0-7.0-0.11,,0,0,0,100,3430,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,388921,35,html-multi-slider-response,,1
6,Condition 1,0.0-7.0-0.12,,19,43,18,20,21128,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,410050,36,html-multi-slider-response,,8
6,Condition 1,0.0-7.0-0.13,,9,0,0,90,4472,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,414523,37,html-multi-slider-response,,4
6,Condition 1,0.0-7.0-0.14,,15,12,0,73,9082,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,423606,38,html-multi-slider-response,,7
6,Condition 1,0.0-7.0-0.15,,5,35,48,12,11312,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,434919,39,html-multi-slider-response,,9
6,Condition 1,0.0-7.0-0.16,,13,0,0,87,14815,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,449735,40,html-multi-slider-response,,6
6,Condition 1,0.0-7.0-0.17,,8,0,0,92,14045,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,463781,41,html-multi-slider-response,,3
6,Condition 1,0.0-9.0-0.0,,0,100,0,0,13722,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,488512,43,html-multi-slider-response,,5
6,Condition 1,0.0-9.0-0.1,,0,29,71,0,9089,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,497603,44,html-multi-slider-response,,7
6,Condition 1,0.0-9.0-0.2,,0,0,0,100,4757,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,502361,45,html-multi-slider-response,,2
6,Condition 1,0.0-9.0-0.3,,0,0,0,100,8616,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,510978,46,html-multi-slider-response,,3
6,Condition 1,0.0-9.0-0.4,,0,43,42,15,7793,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,518772,47,html-multi-slider-response,,8
6,Condition 1,0.0-9.0-0.5,,0,33,64,3,6236,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,525009,48,html-multi-slider-response,,9
6,Condition 1,0.0-9.0-0.6,,39,0,0,61,6913,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,531923,49,html-multi-slider-response,,4
6,Condition 1,0.0-9.0-0.7,,0,0,0,100,4939,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,536862,50,html-multi-slider-response,,1
6,Condition 1,0.0-9.0-0.8,,28,46,0,26,6321,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,543184,51,html-multi-slider-response,,6
6,Condition 1,0.0-9.0-0.9,,30,36,0,34,7762,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,550946,52,html-multi-slider-response,,5
6,Condition 1,0.0-9.0-0.10,,0,54,0,46,16266,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,567213,53,html-multi-slider-response,,7
6,Condition 1,0.0-9.0-0.11,,0,0,0,100,4174,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,571388,54,html-multi-slider-response,,2
6,Condition 1,0.0-9.0-0.12,,31,0,0,68,9264,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,580653,55,html-multi-slider-response,,3
6,Condition 1,0.0-9.0-0.13,,0,34,0,66,5500,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,586155,56,html-multi-slider-response,,6
6,Condition 1,0.0-9.0-0.14,,0,43,57,0,4400,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,590556,57,html-multi-slider-response,,9
6,Condition 1,0.0-9.0-0.15,,42,0,0,58,8388,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,598944,58,html-multi-slider-response,,4
6,Condition 1,0.0-9.0-0.16,,0,0,0,100,2588,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,601533,59,html-multi-slider-response,,1
6,Condition 1,0.0-9.0-0.17,,0,44,51,5,7632,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,609167,60,html-multi-slider-response,,8
10,Condition 1,0.0-5.0-0.0,,24,5,0,71,55600,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,114108,5,html-multi-slider-response,,3
10,Condition 1,0.0-5.0-0.1,,11,89,0,0,35120,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,149232,6,html-multi-slider-response,,9
10,Condition 1,0.0-5.0-0.2,,14,3,0,83,15013,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,164248,7,html-multi-slider-response,,2
10,Condition 1,0.0-5.0-0.3,,60,7,0,33,15553,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,179804,8,html-multi-slider-response,,4
10,Condition 1,0.0-5.0-0.4,,76,5,0,19,25993,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,205800,9,html-multi-slider-response,,6
10,Condition 1,0.0-5.0-0.5,,15,85,0,0,23073,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,228875,10,html-multi-slider-response,,7
10,Condition 1,0.0-5.0-0.6,,37,63,0,0,26822,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,255699,11,html-multi-slider-response,,8
10,Condition 1,0.0-5.0-0.7,,85,15,0,0,18034,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,273735,12,html-multi-slider-response,,5
10,Condition 1,0.0-5.0-0.8,,5,0,0,95,13785,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,287523,13,html-multi-slider-response,,1
10,Condition 1,0.0-5.0-0.9,,60,5,0,35,15288,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,302815,14,html-multi-slider-response,,6
10,Condition 1,0.0-5.0-0.10,,10,0,0,90,13130,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,315947,15,html-multi-slider-response,,3
10,Condition 1,0.0-5.0-0.11,,5,0,0,95,15659,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,331635,16,html-multi-slider-response,,2
